player,team,matchweek,date,start11
Ben White,Arsenal,8.0,2021-10-18,True
Thomas Partey,Arsenal,8.0,2021-10-18,True
Gabriel Dos Santos,Arsenal,8.0,2021-10-18,True
Bukayo Saka,Arsenal,8.0,2021-10-18,True
Martin Ødegaard,Arsenal,8.0,2021-10-18,True
Emile Smith Rowe,Arsenal,8.0,2021-10-18,True
Pierre-Emerick Aubameyang,Arsenal,8.0,2021-10-18,True
Takehiro Tomiyasu,Arsenal,8.0,2021-10-18,True
Nicolas Pépé,Arsenal,8.0,2021-10-18,True
Bernd Leno,Arsenal,8.0,2021-10-18,False
Alexandre Lacazette,Arsenal,8.0,2021-10-18,False
Ainsley Maitland-Niles,Arsenal,8.0,2021-10-18,False
Rob Holding,Arsenal,8.0,2021-10-18,False
Cédric Soares,Arsenal,8.0,2021-10-18,False
Nuno Tavares,Arsenal,8.0,2021-10-18,False
Albert Sambi Lokonga,Arsenal,8.0,2021-10-18,False
Mohamed Elneny,Arsenal,8.0,2021-10-18,False
Martinelli,Arsenal,8.0,2021-10-18,False
Vicente Guaita,Crystal Palace,8.0,2021-10-18,True
Joel Ward,Crystal Palace,8.0,2021-10-18,True
Tyrick Mitchell,Crystal Palace,8.0,2021-10-18,True
Luka Milivojević,Crystal Palace,8.0,2021-10-18,True
Marc Guéhi,Crystal Palace,8.0,2021-10-18,True
Jordan Ayew,Crystal Palace,8.0,2021-10-18,True
Joachim Andersen,Crystal Palace,8.0,2021-10-18,True
James McArthur,Crystal Palace,8.0,2021-10-18,True
Christian Benteke,Crystal Palace,8.0,2021-10-18,True
Odsonne Édouard,Crystal Palace,8.0,2021-10-18,True
Conor Gallagher,Crystal Palace,8.0,2021-10-18,True
Jack Butland,Crystal Palace,8.0,2021-10-18,False
James Tomkins,Crystal Palace,8.0,2021-10-18,False
Michael Olise,Crystal Palace,8.0,2021-10-18,False
Cheikhou Kouyaté,Crystal Palace,8.0,2021-10-18,False
Will Hughes,Crystal Palace,8.0,2021-10-18,False
Jean-Philippe Mateta,Crystal Palace,8.0,2021-10-18,False
Jeffrey Schlupp,Crystal Palace,8.0,2021-10-18,False
Nathaniel Clyne,Crystal Palace,8.0,2021-10-18,False
Martin Kelly,Crystal Palace,8.0,2021-10-18,False
Aaron Ramsdale,Arsenal,9.0,2021-10-22,True
Ben White,Arsenal,9.0,2021-10-22,True
Thomas Partey,Arsenal,9.0,2021-10-22,True
Gabriel Dos Santos,Arsenal,9.0,2021-10-22,True
Bukayo Saka,Arsenal,9.0,2021-10-22,True
Alexandre Lacazette,Arsenal,9.0,2021-10-22,True
Emile Smith Rowe,Arsenal,9.0,2021-10-22,True
Pierre-Emerick Aubameyang,Arsenal,9.0,2021-10-22,True
Takehiro Tomiyasu,Arsenal,9.0,2021-10-22,True
Nuno Tavares,Arsenal,9.0,2021-10-22,True
Albert Sambi Lokonga,Arsenal,9.0,2021-10-22,True
Bernd Leno,Arsenal,9.0,2021-10-22,False
Martin Ødegaard,Arsenal,9.0,2021-10-22,False
Ainsley Maitland-Niles,Arsenal,9.0,2021-10-22,False
Rob Holding,Arsenal,9.0,2021-10-22,False
Cédric Soares,Arsenal,9.0,2021-10-22,False
Nicolas Pépé,Arsenal,9.0,2021-10-22,False
Mohamed Elneny,Arsenal,9.0,2021-10-22,False
Sead Kolašinac,Arsenal,9.0,2021-10-22,False
Martinelli,Arsenal,9.0,2021-10-22,False
Emiliano Martínez,Aston Villa,9.0,2021-10-22,True
Matty Cash,Aston Villa,9.0,2021-10-22,True
Matt Targett,Aston Villa,9.0,2021-10-22,True
Ezri Konsa,Aston Villa,9.0,2021-10-22,True
Tyrone Mings,Aston Villa,9.0,2021-10-22,True
Douglas Luiz,Aston Villa,9.0,2021-10-22,True
John McGinn,Aston Villa,9.0,2021-10-22,True
Emi Buendía,Aston Villa,9.0,2021-10-22,True
Ollie Watkins,Aston Villa,9.0,2021-10-22,True
Axel Tuanzebe,Aston Villa,9.0,2021-10-22,True
Danny Ings,Aston Villa,9.0,2021-10-22,True
Jed Steer,Aston Villa,9.0,2021-10-22,False
Morgan Sanson,Aston Villa,9.0,2021-10-22,False
Ashley Young,Aston Villa,9.0,2021-10-22,False
Marvelous Nakamba,Aston Villa,9.0,2021-10-22,False
Anwar El Ghazi,Aston Villa,9.0,2021-10-22,False
Kortney Hause,Aston Villa,9.0,2021-10-22,False
Leon Bailey,Aston Villa,9.0,2021-10-22,False
Cameron Archer,Aston Villa,9.0,2021-10-22,False
Jacob Ramsey,Aston Villa,9.0,2021-10-22,False
Edouard Mendy,Chelsea,9.0,2021-10-23,True
Antonio Rüdiger,Chelsea,9.0,2021-10-23,True
Jorginho,Chelsea,9.0,2021-10-23,True
Thiago Silva,Chelsea,9.0,2021-10-23,True
Mateo Kovačić,Chelsea,9.0,2021-10-23,True
Trevoh Chalobah,Chelsea,9.0,2021-10-23,True
Mason Mount,Chelsea,9.0,2021-10-23,True
Callum Hudson-Odoi,Chelsea,9.0,2021-10-23,True
Ben Chilwell,Chelsea,9.0,2021-10-23,True
Reece James,Chelsea,9.0,2021-10-23,True
Kai Havertz,Chelsea,9.0,2021-10-23,True
Kepa Arrizabalaga,Chelsea,9.0,2021-10-23,False
Marcos Alonso,Chelsea,9.0,2021-10-23,False
Andreas Christensen,Chelsea,9.0,2021-10-23,False
Ruben Loftus-Cheek,Chelsea,9.0,2021-10-23,False
Saúl Ñíguez,Chelsea,9.0,2021-10-23,False
Ross Barkley,Chelsea,9.0,2021-10-23,False
Hakim Ziyech,Chelsea,9.0,2021-10-23,False
César Azpilicueta,Chelsea,9.0,2021-10-23,False
Malang Sarr,Chelsea,9.0,2021-10-23,False
Tim Krul,Norwich City,9.0,2021-10-23,True
Max Aarons,Norwich City,9.0,2021-10-23,True
Ben Gibson,Norwich City,9.0,2021-10-23,True
Grant Hanley,Norwich City,9.0,2021-10-23,True
Ozan Kabak,Norwich City,9.0,2021-10-23,True
Mathias Normann,Norwich City,9.0,2021-10-23,True
Pierre Lees-Melou,Norwich City,9.0,2021-10-23,True
Teemu Pukki,Norwich City,9.0,2021-10-23,True
Kenny McLean,Norwich City,9.0,2021-10-23,True
Josh Sargent,Norwich City,9.0,2021-10-23,True
Dimitris Giannoulis,Norwich City,9.0,2021-10-23,True
Angus Gunn,Norwich City,9.0,2021-10-23,False
Lukas Rupp,Norwich City,9.0,2021-10-23,False
Kieran Dowell,Norwich City,9.0,2021-10-23,False
Milot Rashica,Norwich City,9.0,2021-10-23,False
Christos Tzolis,Norwich City,9.0,2021-10-23,False
Jakob Sørensen,Norwich City,9.0,2021-10-23,False
Brandon Williams,Norwich City,9.0,2021-10-23,False
Adam Idah,Norwich City,9.0,2021-10-23,False
Andrew Omobamidele,Norwich City,9.0,2021-10-23,False
Alex McCarthy,Southampton,9.0,2021-10-23,True
Oriol Romeu,Southampton,9.0,2021-10-23,True
Nathan Redmond,Southampton,9.0,2021-10-23,True
Romain Perraud,Southampton,9.0,2021-10-23,True
Armando Broja,Southampton,9.0,2021-10-23,True
Valentino Livramento,Southampton,9.0,2021-10-23,True
Mohammed Salisu,Southampton,9.0,2021-10-23,True
Mohamed Elyounoussi,Southampton,9.0,2021-10-23,True
Ibrahima Diallo,Southampton,9.0,2021-10-23,True
Theo Walcott,Southampton,9.0,2021-10-23,True
Jan Bednarek,Southampton,9.0,2021-10-23,True
Fraser Forster,Southampton,9.0,2021-10-23,False
Kyle Walker-Peters,Southampton,9.0,2021-10-23,False
Lyanco,Southampton,9.0,2021-10-23,False
Adam Armstrong,Southampton,9.0,2021-10-23,False
Che Adams,Southampton,9.0,2021-10-23,False
Stuart Armstrong,Southampton,9.0,2021-10-23,False
Moussa Djenepo,Southampton,9.0,2021-10-23,False
Nathan Tella,Southampton,9.0,2021-10-23,False
Yan Valery,Southampton,9.0,2021-10-23,False
Nick Pope,Burnley,9.0,2021-10-23,True
Matthew Lowton,Burnley,9.0,2021-10-23,True
Charlie Taylor,Burnley,9.0,2021-10-23,True
Jack Cork,Burnley,9.0,2021-10-23,True
James Tarkowski,Burnley,9.0,2021-10-23,True
Josh Brownhill,Burnley,9.0,2021-10-23,True
Chris Wood,Burnley,9.0,2021-10-23,True
Dwight McNeil,Burnley,9.0,2021-10-23,True
Ashley Westwood,Burnley,9.0,2021-10-23,True
Maxwel Cornet,Burnley,9.0,2021-10-23,True
Nathan Collins,Burnley,9.0,2021-10-23,True
Wayne Hennessey,Burnley,9.0,2021-10-23,False
Jóhann Berg Guðmundsson,Burnley,9.0,2021-10-23,False
Ashley Barnes,Burnley,9.0,2021-10-23,False
Aaron Lennon,Burnley,9.0,2021-10-23,False
Jay Rodriguez,Burnley,9.0,2021-10-23,False
Erik Pieters,Burnley,9.0,2021-10-23,False
Phil Bardsley,Burnley,9.0,2021-10-23,False
Matěj Vydra,Burnley,9.0,2021-10-23,False
Kevin Long,Burnley,9.0,2021-10-23,False
Vicente Guaita,Crystal Palace,9.0,2021-10-23,True
Joel Ward,Crystal Palace,9.0,2021-10-23,True
Tyrick Mitchell,Crystal Palace,9.0,2021-10-23,True
Luka Milivojević,Crystal Palace,9.0,2021-10-23,True
Marc Guéhi,Crystal Palace,9.0,2021-10-23,True
Michael Olise,Crystal Palace,9.0,2021-10-23,True
Joachim Andersen,Crystal Palace,9.0,2021-10-23,True
James McArthur,Crystal Palace,9.0,2021-10-23,True
Christian Benteke,Crystal Palace,9.0,2021-10-23,True
Odsonne Édouard,Crystal Palace,9.0,2021-10-23,True
Conor Gallagher,Crystal Palace,9.0,2021-10-23,True
Jack Butland,Crystal Palace,9.0,2021-10-23,False
James Tomkins,Crystal Palace,9.0,2021-10-23,False
Cheikhou Kouyaté,Crystal Palace,9.0,2021-10-23,False
Jordan Ayew,Crystal Palace,9.0,2021-10-23,False
Wilfried Zaha,Crystal Palace,9.0,2021-10-23,False
Will Hughes,Crystal Palace,9.0,2021-10-23,False
Jean-Philippe Mateta,Crystal Palace,9.0,2021-10-23,False
Jeffrey Schlupp,Crystal Palace,9.0,2021-10-23,False
Nathaniel Clyne,Crystal Palace,9.0,2021-10-23,False
Karl Darlow,Newcastle United,9.0,2021-10-23,True
Ciaran Clark,Newcastle United,9.0,2021-10-23,True
Jamaal Lascelles,Newcastle United,9.0,2021-10-23,True
Callum Wilson,Newcastle United,9.0,2021-10-23,True
Allan Saint-Maximin,Newcastle United,9.0,2021-10-23,True
Matt Ritchie,Newcastle United,9.0,2021-10-23,True
Isaac Hayden,Newcastle United,9.0,2021-10-23,True
Emil Krafth,Newcastle United,9.0,2021-10-23,True
Javier Manquillo,Newcastle United,9.0,2021-10-23,True
Ryan Fraser,Newcastle United,9.0,2021-10-23,True
Sean Longstaff,Newcastle United,9.0,2021-10-23,True
Mark Gillespie,Newcastle United,9.0,2021-10-23,False
Fabian Schär,Newcastle United,9.0,2021-10-23,False
Joelinton,Newcastle United,9.0,2021-10-23,False
Jamal Lewis,Newcastle United,9.0,2021-10-23,False
Jeff Hendrick,Newcastle United,9.0,2021-10-23,False
Jacob Murphy,Newcastle United,9.0,2021-10-23,False
Miguel Almirón,Newcastle United,9.0,2021-10-23,False
Joe Willock,Newcastle United,9.0,2021-10-23,False
Dwight Gayle,Newcastle United,9.0,2021-10-23,False
Jordan Pickford,Everton,9.0,2021-10-23,True
Michael Keane,Everton,9.0,2021-10-23,True
Allan,Everton,9.0,2021-10-23,True
Demarai Gray,Everton,9.0,2021-10-23,True
Lucas Digne,Everton,9.0,2021-10-23,True
Andros Townsend,Everton,9.0,2021-10-23,True
Ben Godfrey,Everton,9.0,2021-10-23,True
Séamus Coleman,Everton,9.0,2021-10-23,True
Anthony Gordon,Everton,9.0,2021-10-23,True
Tom Davies,Everton,9.0,2021-10-23,True
Salomón Rondón,Everton,9.0,2021-10-23,True
Asmir Begović,Everton,9.0,2021-10-23,False
Andy Lonergan,Everton,9.0,2021-10-23,False
Jonjoe Kenny,Everton,9.0,2021-10-23,False
Mason Holgate,Everton,9.0,2021-10-23,False
Richarlison,Everton,9.0,2021-10-23,False
Alex Iwobi,Everton,9.0,2021-10-23,False
Jean-Philippe Gbamin,Everton,9.0,2021-10-23,False
Lewis Dobbin,Everton,9.0,2021-10-23,False
Ben Foster,Watford,9.0,2021-10-23,True
Jeremy Ngakia,Watford,9.0,2021-10-23,True
William Troost-Ekong,Watford,9.0,2021-10-23,True
Joshua King,Watford,9.0,2021-10-23,True
Adam Masina,Watford,9.0,2021-10-23,True
Craig Cathcart,Watford,9.0,2021-10-23,True
Ozan Tufan,Watford,9.0,2021-10-23,True
Moussa Sissoko,Watford,9.0,2021-10-23,True
Ismaila Sarr,Watford,9.0,2021-10-23,True
Cucho,Watford,9.0,2021-10-23,True
Juraj Kucka,Watford,9.0,2021-10-23,True
Daniel Bachmann,Watford,9.0,2021-10-23,False
Imran Louza,Watford,9.0,2021-10-23,False
Tom Cleverley,Watford,9.0,2021-10-23,False
João Pedro,Watford,9.0,2021-10-23,False
Ken Sema,Watford,9.0,2021-10-23,False
Nicolas Nkoulou,Watford,9.0,2021-10-23,False
Dan Gosling,Watford,9.0,2021-10-23,False
Ashley Fletcher,Watford,9.0,2021-10-23,False
Emmanuel Dennis,Watford,9.0,2021-10-23,False
Illan Meslier,Leeds United,9.0,2021-10-23,True
Liam Cooper,Leeds United,9.0,2021-10-23,True
Raphinha,Leeds United,9.0,2021-10-23,True
Diego Llorente,Leeds United,9.0,2021-10-23,True
Stuart Dallas,Leeds United,9.0,2021-10-23,True
Rodrigo,Leeds United,9.0,2021-10-23,True
Daniel James,Leeds United,9.0,2021-10-23,True
Pascal Struijk,Leeds United,9.0,2021-10-23,True
Jack Harrison,Leeds United,9.0,2021-10-23,True
Mateusz Klich,Leeds United,9.0,2021-10-23,True
Jamie Shackleton,Leeds United,9.0,2021-10-23,True
Kristoffer Klaesson,Leeds United,9.0,2021-10-23,False
Adam Forshaw,Leeds United,9.0,2021-10-23,False
Tyler Roberts,Leeds United,9.0,2021-10-23,False
Kalvin Phillips,Leeds United,9.0,2021-10-23,False
Joe Gelhardt,Leeds United,9.0,2021-10-23,False
Leo Fuhr Hjelde,Leeds United,9.0,2021-10-23,False
Charlie Cresswell,Leeds United,9.0,2021-10-23,False
Cody Drameh,Leeds United,9.0,2021-10-23,False
Crysencio Summerville,Leeds United,9.0,2021-10-23,False
José Sá,Wolverhampton Wanderers,9.0,2021-10-23,True
Rayan Aït Nouri,Wolverhampton Wanderers,9.0,2021-10-23,True
Raúl Jiménez,Wolverhampton Wanderers,9.0,2021-10-23,True
Conor Coady,Wolverhampton Wanderers,9.0,2021-10-23,True
Nélson Semedo,Wolverhampton Wanderers,9.0,2021-10-23,True
Max Kilman,Wolverhampton Wanderers,9.0,2021-10-23,True
Hwang Hee-chan,Wolverhampton Wanderers,9.0,2021-10-23,True
Romain Saïss,Wolverhampton Wanderers,9.0,2021-10-23,True
João Moutinho,Wolverhampton Wanderers,9.0,2021-10-23,True
Leander Dendoncker,Wolverhampton Wanderers,9.0,2021-10-23,True
Adama Traoré,Wolverhampton Wanderers,9.0,2021-10-23,True
Louie Moulden,Wolverhampton Wanderers,9.0,2021-10-23,False
John Ruddy,Wolverhampton Wanderers,9.0,2021-10-23,False
Ki-Jana Hoever,Wolverhampton Wanderers,9.0,2021-10-23,False
Rúben Neves,Wolverhampton Wanderers,9.0,2021-10-23,False
Daniel Podence,Wolverhampton Wanderers,9.0,2021-10-23,False
Francisco Trincão,Wolverhampton Wanderers,9.0,2021-10-23,False
Fábio Silva,Wolverhampton Wanderers,9.0,2021-10-23,False
Luke Cundle,Wolverhampton Wanderers,9.0,2021-10-23,False
Chem Campbell,Wolverhampton Wanderers,9.0,2021-10-23,False
Robert Sánchez,Brighton & Hove Albion,9.0,2021-10-23,True
Marc Cucurella,Brighton & Hove Albion,9.0,2021-10-23,True
Lewis Dunk,Brighton & Hove Albion,9.0,2021-10-23,True
Neal Maupay,Brighton & Hove Albion,9.0,2021-10-23,True
Leandro Trossard,Brighton & Hove Albion,9.0,2021-10-23,True
Pascal Groß,Brighton & Hove Albion,9.0,2021-10-23,True
Adam Lallana,Brighton & Hove Albion,9.0,2021-10-23,True
Jakub Moder,Brighton & Hove Albion,9.0,2021-10-23,True
Solly March,Brighton & Hove Albion,9.0,2021-10-23,True
Dan Burn,Brighton & Hove Albion,9.0,2021-10-23,True
Joël Veltman,Brighton & Hove Albion,9.0,2021-10-23,True
Jason Steele,Brighton & Hove Albion,9.0,2021-10-23,False
Tariq Lamptey,Brighton & Hove Albion,9.0,2021-10-23,False
Adam Webster,Brighton & Hove Albion,9.0,2021-10-23,False
Aaron Connolly,Brighton & Hove Albion,9.0,2021-10-23,False
Yves Bissouma,Brighton & Hove Albion,9.0,2021-10-23,False
Alexis Mac Allister,Brighton & Hove Albion,9.0,2021-10-23,False
Enock Mwepu,Brighton & Hove Albion,9.0,2021-10-23,False
Shane Duffy,Brighton & Hove Albion,9.0,2021-10-23,False
Taylor Richards,Brighton & Hove Albion,9.0,2021-10-23,False
Ederson,Manchester City,9.0,2021-10-23,True
Kyle Walker,Manchester City,9.0,2021-10-23,True
Rúben Dias,Manchester City,9.0,2021-10-23,True
İlkay Gündoğan,Manchester City,9.0,2021-10-23,True
Gabriel Jesus,Manchester City,9.0,2021-10-23,True
Jack Grealish,Manchester City,9.0,2021-10-23,True
Aymeric Laporte,Manchester City,9.0,2021-10-23,True
Rodri,Manchester City,9.0,2021-10-23,True
Bernardo Silva,Manchester City,9.0,2021-10-23,True
João Cancelo,Manchester City,9.0,2021-10-23,True
Phil Foden,Manchester City,9.0,2021-10-23,True
Zack Steffen,Manchester City,9.0,2021-10-23,False
John Stones,Manchester City,9.0,2021-10-23,False
Nathan Aké,Manchester City,9.0,2021-10-23,False
Oleksandr Zinchenko,Manchester City,9.0,2021-10-23,False
Kevin De Bruyne,Manchester City,9.0,2021-10-23,False
Fernandinho,Manchester City,9.0,2021-10-23,False
Riyad Mahrez,Manchester City,9.0,2021-10-23,False
Samuel Edozie,Manchester City,9.0,2021-10-23,False
Cole Palmer,Manchester City,9.0,2021-10-23,False
Łukasz Fabiański,West Ham United,9.0,2021-10-24,True
Aaron Cresswell,West Ham United,9.0,2021-10-24,True
Kurt Zouma,West Ham United,9.0,2021-10-24,True
Pablo Fornals,West Ham United,9.0,2021-10-24,True
Michail Antonio,West Ham United,9.0,2021-10-24,True
Jarrod Bowen,West Ham United,9.0,2021-10-24,True
Angelo Ogbonna,West Ham United,9.0,2021-10-24,True
Saïd Benrahma,West Ham United,9.0,2021-10-24,True
Tomáš Souček,West Ham United,9.0,2021-10-24,True
Ben Johnson,West Ham United,9.0,2021-10-24,True
Declan Rice,West Ham United,9.0,2021-10-24,True
Alphonse Areola,West Ham United,9.0,2021-10-24,False
Andriy Yarmolenko,West Ham United,9.0,2021-10-24,False
Manuel Lanzini,West Ham United,9.0,2021-10-24,False
Nikola Vlašić,West Ham United,9.0,2021-10-24,False
Craig Dawson,West Ham United,9.0,2021-10-24,False
Mark Noble,West Ham United,9.0,2021-10-24,False
Issa Diop,West Ham United,9.0,2021-10-24,False
Arthur Masuaku,West Ham United,9.0,2021-10-24,False
Harrison Ashby,West Ham United,9.0,2021-10-24,False
Hugo Lloris,Tottenham Hotspur,9.0,2021-10-24,True
Sergio Reguilón,Tottenham Hotspur,9.0,2021-10-24,True
Cristian Romero,Tottenham Hotspur,9.0,2021-10-24,True
Pierre Højbjerg,Tottenham Hotspur,9.0,2021-10-24,True
Son Heung-min,Tottenham Hotspur,9.0,2021-10-24,True
Harry Kane,Tottenham Hotspur,9.0,2021-10-24,True
Emerson,Tottenham Hotspur,9.0,2021-10-24,True
Eric Dier,Tottenham Hotspur,9.0,2021-10-24,True
Lucas Moura,Tottenham Hotspur,9.0,2021-10-24,True
Tanguy Ndombele,Tottenham Hotspur,9.0,2021-10-24,True
Oliver Skipp,Tottenham Hotspur,9.0,2021-10-24,True
Pierluigi Gollini,Tottenham Hotspur,9.0,2021-10-24,False
Davinson Sánchez,Tottenham Hotspur,9.0,2021-10-24,False
Bryan,Tottenham Hotspur,9.0,2021-10-24,False
Joe Rodon,Tottenham Hotspur,9.0,2021-10-24,False
Giovani Lo Celso,Tottenham Hotspur,9.0,2021-10-24,False
Dele Alli,Tottenham Hotspur,9.0,2021-10-24,False
Steven Bergwijn,Tottenham Hotspur,9.0,2021-10-24,False
Japhet Tanganga,Tottenham Hotspur,9.0,2021-10-24,False
Ben Davies,Tottenham Hotspur,9.0,2021-10-24,False
David Raya,Brentford,9.0,2021-10-24,True
Rico Henry,Brentford,9.0,2021-10-24,True
Ethan Pinnock,Brentford,9.0,2021-10-24,True
Christian Nørgaard,Brentford,9.0,2021-10-24,True
Sergi Canós,Brentford,9.0,2021-10-24,True
Mathias Jensen,Brentford,9.0,2021-10-24,True
Frank Onyeka,Brentford,9.0,2021-10-24,True
Ivan Toney,Brentford,9.0,2021-10-24,True
Pontus Jansson,Brentford,9.0,2021-10-24,True
Bryan Mbeumo,Brentford,9.0,2021-10-24,True
Mathias Jørgensen,Brentford,9.0,2021-10-24,True
Álvaro Fernández,Brentford,9.0,2021-10-24,False
Charlie Goode,Brentford,9.0,2021-10-24,False
Marcus Forss,Brentford,9.0,2021-10-24,False
Saman Ghoddos,Brentford,9.0,2021-10-24,False
Kristoffer Ajer,Brentford,9.0,2021-10-24,False
Mads Bidstrup,Brentford,9.0,2021-10-24,False
Mads Roerslev,Brentford,9.0,2021-10-24,False
Edmond-Paris Maghoma,Brentford,9.0,2021-10-24,False
Finley Stevens,Brentford,9.0,2021-10-24,False
Kasper Schmeichel,Leicester City,9.0,2021-10-24,True
Çağlar Söyüncü,Leicester City,9.0,2021-10-24,True
Jonny Evans,Leicester City,9.0,2021-10-24,True
Youri Tielemans,Leicester City,9.0,2021-10-24,True
Jamie Vardy,Leicester City,9.0,2021-10-24,True
James Maddison,Leicester City,9.0,2021-10-24,True
Kelechi Iheanacho,Leicester City,9.0,2021-10-24,True
Daniel Amartey,Leicester City,9.0,2021-10-24,True
Ricardo Pereira,Leicester City,9.0,2021-10-24,True
Timothy Castagne,Leicester City,9.0,2021-10-24,True
Boubakary Soumaré,Leicester City,9.0,2021-10-24,True
Danny Ward,Leicester City,9.0,2021-10-24,False
Ryan Bertrand,Leicester City,9.0,2021-10-24,False
Harvey Barnes,Leicester City,9.0,2021-10-24,False
Ayoze Pérez,Leicester City,9.0,2021-10-24,False
Hamza Choudhury,Leicester City,9.0,2021-10-24,False
Kiernan Dewsbury-Hall,Leicester City,9.0,2021-10-24,False
Jannik Vestergaard,Leicester City,9.0,2021-10-24,False
Patson Daka,Leicester City,9.0,2021-10-24,False
Ademola Lookman,Leicester City,9.0,2021-10-24,False
David de Gea,Manchester United,9.0,2021-10-24,True
Victor Lindelöf,Manchester United,9.0,2021-10-24,True
Harry Maguire,Manchester United,9.0,2021-10-24,True
Cristiano Ronaldo,Manchester United,9.0,2021-10-24,True
Marcus Rashford,Manchester United,9.0,2021-10-24,True
Mason Greenwood,Manchester United,9.0,2021-10-24,True
Fred,Manchester United,9.0,2021-10-24,True
Bruno Fernandes,Manchester United,9.0,2021-10-24,True
Luke Shaw,Manchester United,9.0,2021-10-24,True
Aaron Wan-Bissaka,Manchester United,9.0,2021-10-24,True
Scott McTominay,Manchester United,9.0,2021-10-24,True
Dean Henderson,Manchester United,9.0,2021-10-24,False
Eric Bailly,Manchester United,9.0,2021-10-24,False
Paul Pogba,Manchester United,9.0,2021-10-24,False
Jesse Lingard,Manchester United,9.0,2021-10-24,False
Diogo Dalot,Manchester United,9.0,2021-10-24,False
Edinson Cavani,Manchester United,9.0,2021-10-24,False
Jadon Sancho,Manchester United,9.0,2021-10-24,False
Nemanja Matić,Manchester United,9.0,2021-10-24,False
Donny van de Beek,Manchester United,9.0,2021-10-24,False
Alisson,Liverpool,9.0,2021-10-24,True
Virgil van Dijk,Liverpool,9.0,2021-10-24,True
Ibrahima Konaté,Liverpool,9.0,2021-10-24,True
James Milner,Liverpool,9.0,2021-10-24,True
Naby Keïta,Liverpool,9.0,2021-10-24,True
Roberto Firmino,Liverpool,9.0,2021-10-24,True
Mohamed Salah,Liverpool,9.0,2021-10-24,True
Jordan Henderson,Liverpool,9.0,2021-10-24,True
Diogo Jota,Liverpool,9.0,2021-10-24,True
Andrew Robertson,Liverpool,9.0,2021-10-24,True
Trent Alexander-Arnold,Liverpool,9.0,2021-10-24,True
Adrián,Liverpool,9.0,2021-10-24,False
Sadio Mané,Liverpool,9.0,2021-10-24,False
Joe Gomez,Liverpool,9.0,2021-10-24,False
Alex Oxlade-Chamberlain,Liverpool,9.0,2021-10-24,False
Curtis Jones,Liverpool,9.0,2021-10-24,False
Takumi Minamino,Liverpool,9.0,2021-10-24,False
Kostas Tsimikas,Liverpool,9.0,2021-10-24,False
Divock Origi,Liverpool,9.0,2021-10-24,False
Joël Matip,Liverpool,9.0,2021-10-24,False
Kasper Schmeichel,Leicester City,10.0,2021-10-30,True
Çağlar Söyüncü,Leicester City,10.0,2021-10-30,True
Jonny Evans,Leicester City,10.0,2021-10-30,True
Youri Tielemans,Leicester City,10.0,2021-10-30,True
Jamie Vardy,Leicester City,10.0,2021-10-30,True
